facility_id,lga_name,facility_name,sport_lat,sport_lon,sport_played
ARARAT12871,Ararat Rural City Council,Ararat Rural City Recreation and Aquatics Centre,-37.28209,142.932911,Fitness / Gymnasium Workouts
BALLAR5560,Ballarat City Council,4U Health and Fitness,-37.546259,143.868684,Fitness / Gymnasium Workouts
BALLAR12461,Ballarat City Council,Anytime Fitness Ballarat,-37.573219,143.835744,Fitness / Gymnasium Workouts
BALLAR12462,Ballarat City Council,Anytime Fitness Mount Clear,-37.602661,143.867711,Fitness / Gymnasium Workouts
BALLAR12463,Ballarat City Council,Ballarat Aquatic Centre,-37.551132,143.818928,Fitness / Gymnasium Workouts
BALLAR12538,Ballarat City Council,Ballarat Squash and Raquetball,-37.541994,143.839993,Fitness / Gymnasium Workouts
BALLAR5487,Ballarat City Council,Contours Wendouree,-37.54018,143.826133,Fitness / Gymnasium Workouts
BALLAR12491,Ballarat City Council,Countours Wendouree,-37.54018,143.826133,Fitness / Gymnasium Workouts
BALLAR12492,Ballarat City Council,CrossFit Ballarat,-37.63028,143.836995,Fitness / Gymnasium Workouts
BALLAR12493,Ballarat City Council,Curves Sebastopol,-37.587151,143.840496,Fitness / Gymnasium Workouts
BALLAR12494,Ballarat City Council,Curves Wendouree,-37.540176,143.826312,Fitness / Gymnasium Workouts
BALLAR12501,Ballarat City Council,Fernwood Ballarat,-37.559542,143.858644,Fitness / Gymnasium Workouts
BALLAR12516,Ballarat City Council,O'Briens Kickboxing & Boxing Gym,-37.542919,143.857592,Fitness / Gymnasium Workouts
BALLAR12517,Ballarat City Council,On Track Personal Fitness,-37.562484,143.859425,Fitness / Gymnasium Workouts
BALLAR12525,Ballarat City Council,Spartans Gym and Supplements,-37.542901,143.857062,Fitness / Gymnasium Workouts
BALLAR12527,Ballarat City Council,Tennis Ballarat,-37.589433,143.829566,Fitness / Gymnasium Workouts
BALLAR12530,Ballarat City Council,UniSports,-37.625352,143.890766,Fitness / Gymnasium Workouts
BANYUL11462,Banyule City Council,ACE Aerobics ,-37.76643,145.044021,Fitness / Gymnasium Workouts
BANYUL12817,Banyule City Council,Anytime Fitness Greensborough,-37.702516,145.102782,Fitness / Gymnasium Workouts
BANYUL12796,Banyule City Council,Anytime Fitness Heidelberg,-37.75609,145.064412,Fitness / Gymnasium Workouts
BANYUL12798,Banyule City Council,Banyule Netball Stadium,-37.724356,145.070395,Fitness / Gymnasium Workouts
BANYUL12801,Banyule City Council,Bodytone ,-37.714423,145.105637,Fitness / Gymnasium Workouts
BANYUL5545,Banyule City Council,Contours Bundoora,-37.705663,145.054772,Fitness / Gymnasium Workouts
BANYUL12807,Banyule City Council,Contours Ivanhoe,-37.768672,145.042375,Fitness / Gymnasium Workouts
BANYUL12808,Banyule City Council,Contours Montmorency,-37.716902,145.120829,Fitness / Gymnasium Workouts
BANYUL12810,Banyule City Council,Curves Bundoora,-37.694378,145.060169,Fitness / Gymnasium Workouts
BANYUL12811,Banyule City Council,Curves Greensborough,-37.711743,145.093652,Fitness / Gymnasium Workouts
BANYUL12816,Banyule City Council,F.I.T,-37.756312,145.069229,Fitness / Gymnasium Workouts
BANYUL2628,Banyule City Council,Genesis Bundoora,-37.684267,145.071665,Fitness / Gymnasium Workouts
BANYUL12797,Banyule City Council,Gym on Grimshaw,-37.702087,145.071402,Fitness / Gymnasium Workouts
BANYUL12828,Banyule City Council,Ivanhoe Aquatic & Fitness Centre,-37.76226,145.043423,Fitness / Gymnasium Workouts
BANYUL12832,Banyule City Council,Jetts Fitness Bundoora,-37.699165,145.059327,Fitness / Gymnasium Workouts
BANYUL11476,Banyule City Council,Living Well Yoga and Health,-37.756854,145.065173,Fitness / Gymnasium Workouts
BANYUL12837,Banyule City Council,Macleod Recreation & Fitness Centre,-37.723317,145.068971,Fitness / Gymnasium Workouts
BANYUL11485,Banyule City Council,Macleod YMCA,-37.724525,145.068352,Fitness / Gymnasium Workouts
BANYUL12841,Banyule City Council,Olympic Leisure Centre,-37.740147,145.040629,Fitness / Gymnasium Workouts
BANYUL12809,Banyule City Council,Take2 Fitness For Women,-37.743578,145.065542,Fitness / Gymnasium Workouts
BANYUL12850,Banyule City Council,The Rusty Barbell ,-37.749991,145.042789,Fitness / Gymnasium Workouts
BANYUL12823,Banyule City Council,WaterMarc,-37.704373,145.104566,Fitness / Gymnasium Workouts
BANYUL12858,Banyule City Council,Yarra Swim School,-37.714402,145.097399,Fitness / Gymnasium Workouts
BASSCO11918,Bass Coast Shire Council,Bass Coast Aquatic & Leisure Centre,-38.599783,145.599475,Fitness / Gymnasium Workouts
BASSCO11898,Bass Coast Shire Council,Phillip Island leisure Centre,-38.452373,145.24571,Fitness / Gymnasium Workouts
BAWBAW12126,Baw Baw Shire Council,Braha Martial Arts & Fitness Centre,-38.157426,145.930786,Fitness / Gymnasium Workouts
BAWBAW12136,Baw Baw Shire Council,Curves Moe,-38.177637,146.260925,Fitness / Gymnasium Workouts
BAWBAW12135,Baw Baw Shire Council,Feel Good Fitness,-38.161673,145.955081,Fitness / Gymnasium Workouts
BAWBAW12141,Baw Baw Shire Council,Fitness 101,-38.161778,145.940645,Fitness / Gymnasium Workouts
BAWBAW12086,Baw Baw Shire Council,Gregory's Fitness Centre,,,Fitness / Gymnasium Workouts
BAWBAW12134,Baw Baw Shire Council,Jada Fitness,,,Fitness / Gymnasium Workouts
BAWBAW12138,Baw Baw Shire Council,Studio Samsara Fitness,,,Fitness / Gymnasium Workouts
BAWBAW12139,Baw Baw Shire Council,Superfit Boxing,,,Fitness / Gymnasium Workouts
BAWBAW12130,Baw Baw Shire Council,Warragul Leisure Centre,-38.16645,145.927108,Fitness / Gymnasium Workouts
BAYSID5559,Bayside City Council,Body Focus Personal Training,-37.985739,145.035178,Fitness / Gymnasium Workouts
BAYSID12326,Bayside City Council,Bustamove Health & Fitness,-37.975858,145.017226,Fitness / Gymnasium Workouts
BAYSID12347,Bayside City Council,Contours Beaumaris,-37.98531,145.035107,Fitness / Gymnasium Workouts
BAYSID12366,Bayside City Council,Contours Brighton,-37.915455,144.996888,Fitness / Gymnasium Workouts
BAYSID12365,Bayside City Council,CoreWorks,-37.954188,145.052097,Fitness / Gymnasium Workouts
BAYSID12329,Bayside City Council,Crossfit Sandringham,-37.955577,145.041051,Fitness / Gymnasium Workouts
BAYSID12355,Bayside City Council,Curves Hampton,-37.930743,145.003427,Fitness / Gymnasium Workouts
BAYSID12327,Bayside City Council,F45,-37.904765,144.998553,Fitness / Gymnasium Workouts
BAYSID12370,Bayside City Council,Fernwood Southland,-37.961717,145.055608,Fitness / Gymnasium Workouts
BAYSID12368,Bayside City Council,Fit 4 Living,-37.897035,145.002133,Fitness / Gymnasium Workouts
BAYSID12340,Bayside City Council,Fit To Go,-37.950318,145.059633,Fitness / Gymnasium Workouts
BAYSID12328,Bayside City Council,Fitness First Bayside,-37.954689,145.031245,Fitness / Gymnasium Workouts
BAYSID12369,Bayside City Council,Fitness First Brighton,-37.909073,145.012179,Fitness / Gymnasium Workouts
BAYSID12380,Bayside City Council,Gecko Kids Fitness,,,Fitness / Gymnasium Workouts
BAYSID12354,Bayside City Council,Hampton Ladies Health Club,,,Fitness / Gymnasium Workouts
BAYSID12335,Bayside City Council,Harpers Fitness,,,Fitness / Gymnasium Workouts
BAYSID12378,Bayside City Council,Higher Level Training,,,Fitness / Gymnasium Workouts
BAYSID12382,Bayside City Council,Middle Brighton Gymnasium,,,Fitness / Gymnasium Workouts
BAYSID12371,Bayside City Council,One Fitness,-37.905149,144.999266,Fitness / Gymnasium Workouts
BAYSID12336,Bayside City Council,Push it Fitness & Health,,,Fitness / Gymnasium Workouts
BAYSID12386,Bayside City Council,Re-Creation Health Club,,,Fitness / Gymnasium Workouts
BAYSID12377,Bayside City Council,Re-Creation Health Club,,,Fitness / Gymnasium Workouts
BAYSID12393,Bayside City Council,Red Team Health & Fitness,,,Fitness / Gymnasium Workouts
BAYSID12360,Bayside City Council,Strides Ahead,,,Fitness / Gymnasium Workouts
BENALL11073,Benalla Rural City Council,Benalla Aquatic Centre,-36.551055,145.980703,Fitness / Gymnasium Workouts
GREATE8630,Bendigo City Council,ASM Fitness,-36.7525,144.318,Fitness / Gymnasium Workouts
GREATE8650,Bendigo City Council,Body Renovations,-36.7755,144.2715,Fitness / Gymnasium Workouts
GREATE8655,Bendigo City Council,Contours Benidgo,-36.762996,144.2835,Fitness / Gymnasium Workouts
GREATE8656,Bendigo City Council,Dohertys Gym Benidgo,-36.763944,144.2815,Fitness / Gymnasium Workouts
GREATE8665,Bendigo City Council,Evolution Sports & Fitness Centre,-36.777569,144.301115,Fitness / Gymnasium Workouts
GREATE8667,Bendigo City Council,Feelgood Fitness Golden Square,-36.779,144.251028,Fitness / Gymnasium Workouts
GREATE8668,Bendigo City Council,Feelgood Fitness Strathdale,-36.772,144.306,Fitness / Gymnasium Workouts
GREATE8669,Bendigo City Council,Fernwood Bendigo,-36.761042,144.278671,Fitness / Gymnasium Workouts
GREATE8684,Bendigo City Council,Kangaroo Flat Leisure Centre,-36.79,144.2425,Fitness / Gymnasium Workouts
GREATE8689,Bendigo City Council,Lifestyle Fitness,-36.7605,144.279,Fitness / Gymnasium Workouts
GREATE8705,Bendigo City Council,Peter Krenz Leisure Centre YMCA,-36.715511,144.254708,Fitness / Gymnasium Workouts
GREATE8712,Bendigo City Council,Rockhard Training / Kettlebells,-36.7515,144.2845,Fitness / Gymnasium Workouts
BOROON11001,Boroondara City Council,Ashburton Pool and Recreation Centre,-37.866851,145.085201,Fitness / Gymnasium Workouts
BOROON11005,Boroondara City Council,Balwyn Leisure Centre,-37.801945,145.08444,Fitness / Gymnasium Workouts
BOROON5548,Boroondara City Council,Body World Camberwell,-37.825034,145.05745,Fitness / Gymnasium Workouts
BOROON11007,Boroondara City Council,Body World Hawthorn East,-37.825123,145.057498,Fitness / Gymnasium Workouts
BOROON11008,Boroondara City Council,Boroondara Sports Complex,-37.803522,145.087004,Fitness / Gymnasium Workouts
BOROON5546,Boroondara City Council,Complete Mind & Body,-37.791733,145.094619,Fitness / Gymnasium Workouts
BOROON11017,Boroondara City Council,Contours Hawthorn,-37.817632,145.035964,Fitness / Gymnasium Workouts
MONASH12004,Boroondara City Council,Curves  Ashburton,-37.863358,145.081475,Fitness / Gymnasium Workouts
BOROON5549,Boroondara City Council,Curves Camberwell,-37.831625,145.058105,Fitness / Gymnasium Workouts
BOROON11024,Boroondara City Council,Fernwood Women's Health Club Camberwell,-37.824678,145.048725,Fitness / Gymnasium Workouts
BOROON11027,Boroondara City Council,Goodlife Health Club Camberwell,-37.828742,145.056411,Fitness / Gymnasium Workouts
BOROON11030,Boroondara City Council,Goodlife Health Clubs Balwyn,-37.811453,145.067857,Fitness / Gymnasium Workouts
BOROON11032,Boroondara City Council,Grace Park Tennis,-37.82028,145.029343,Fitness / Gymnasium Workouts
BOROON11111,Boroondara City Council,Hawthorn Aquatic and Leisure Centre,-37.820839,145.033478,Fitness / Gymnasium Workouts
BOROON5547,Boroondara City Council,Inspire Fitness for Wellbeing,-37.790861,145.095296,Fitness / Gymnasium Workouts
BOROON11049,Boroondara City Council,Kew Recreation Centre,-37.803608,145.03848,Fitness / Gymnasium Workouts
BOROON5550,Boroondara City Council,Tai-Chi with Tibor,-37.840895,145.094421,Fitness / Gymnasium Workouts
BOROON11067,Boroondara City Council,Vital Habits Personal Training,-37.848,145.076,Fitness / Gymnasium Workouts
BOROON11072,Boroondara City Council,Your Gym Surrey Hills,-37.815214,145.099815,Fitness / Gymnasium Workouts
BRIMBA5539,Brimbank City Council,Anytime Fitness Keilor Downs,-37.72728,144.806626,Fitness / Gymnasium Workouts
BRIMBA8334,Brimbank City Council,Brimbank Sports Centre,-37.747165,144.80018,Fitness / Gymnasium Workouts
BRIMBA5612,Brimbank City Council,Calder Rise Neighbourhood Park,-37.716252,144.822803,Fitness / Gymnasium Workouts
BRIMBA5614,Brimbank City Council,Callaway Boulevard,-37.794036,144.793226,Fitness / Gymnasium Workouts
BRIMBA5615,Brimbank City Council,Callaway Bvd/Mekong Cl Reserve,-37.794452,144.797887,Fitness / Gymnasium Workouts
BRIMBA5616,Brimbank City Council,Capesthorne Drive Reserve,-37.794022,144.761098,Fitness / Gymnasium Workouts
BRIMBA5540,Brimbank City Council,Curves Taylors Lakes,-37.72728,144.806626,Fitness / Gymnasium Workouts
BRIMBA5626,Brimbank City Council,Duke Street Reserve,-37.772136,144.849261,Fitness / Gymnasium Workouts
BRIMBA8349,Brimbank City Council,Fenix Fitness Taylors Lakes,-37.700147,144.774151,Fitness / Gymnasium Workouts
BRIMBA8350,Brimbank City Council,Fernwood Gym,-37.695334,144.767025,Fitness / Gymnasium Workouts
BRIMBA8351,Brimbank City Council,Fernwood Women's Health Clubs,-37.70207,144.883845,Fitness / Gymnasium Workouts
BRIMBA8353,Brimbank City Council,Focus Health & Fitness,-37.700289,144.884997,Fitness / Gymnasium Workouts
BRIMBA5538,Brimbank City Council,Goodlife Health Clubs Taylors Lakes,-37.700632,144.774459,Fitness / Gymnasium Workouts
BRIMBA8357,Brimbank City Council,Health Club 101,-37.744148,144.796567,Fitness / Gymnasium Workouts
BRIMBA5633,Brimbank City Council,Holmewood Avenue Park,-37.77881,144.757968,Fitness / Gymnasium Workouts
BRIMBA5635,Brimbank City Council,Isabella Williams Reserve,-37.751546,144.758205,Fitness / Gymnasium Workouts
BRIMBA8362,Brimbank City Council,Kaye's Unique Toning,-37.707826,144.789464,Fitness / Gymnasium Workouts
BRIMBA8374,Brimbank City Council,Kieser Training,-37.695258,144.767008,Fitness / Gymnasium Workouts
BRIMBA5541,Brimbank City Council,Kore Wellness & Swim School,-37.701702,144.79779,Fitness / Gymnasium Workouts
BRIMBA8386,Brimbank City Council,Platinum Health & Pilates,-37.780525,144.827799,Fitness / Gymnasium Workouts
BRIMBA5533,Brimbank City Council,Run With Me Fitness Club Sunshine West,-37.79186,144.789894,Fitness / Gymnasium Workouts
BRIMBA8390,Brimbank City Council,Samurai Karate Sunshine,-37.787273,144.833454,Fitness / Gymnasium Workouts
BRIMBA8393,Brimbank City Council,St Albans Campus Fitness Centre,-37.752777,144.798147,Fitness / Gymnasium Workouts
BRIMBA8396,Brimbank City Council,St Albans Leisure Centre,-37.728203,144.804954,Fitness / Gymnasium Workouts
BRIMBA8401,Brimbank City Council,Sunshine Swim & Leisure Centre,-37.784577,144.835023,Fitness / Gymnasium Workouts
BRIMBA8404,Brimbank City Council,The Lakes Health & Fitness Centre,-37.703161,144.80096,Fitness / Gymnasium Workouts
BRIMBA8406,Brimbank City Council,Victorian University Fitness Centre,-37.752777,144.798147,Fitness / Gymnasium Workouts
BRIMBA8330,Brimbank City Council,World Gym Sunshine,-37.779588,144.828995,Fitness / Gymnasium Workouts
BRIMBA5534,Brimbank City Council,Xplode 24 Hr Gym,-37.805148,144.817151,Fitness / Gymnasium Workouts
BULOKEBULOKE11000,Buloke Shire Council,Birchip Indoor Sports Stadium,-35.984186,142.909021,Fitness / Gymnasium Workouts
BULOKEBULOKE10999,Buloke Shire Council,Wycheproof Indoor Sports Stadium,-36.075601,143.228685,Fitness / Gymnasium Workouts
CAMPAS8833,Campaspe Shire Council,Echuca War Memorial Aquatic Centre,-36.13903,144.751304,Fitness / Gymnasium Workouts
CAMPAS8830,Campaspe Shire Council,Y Central Health & Fitness Studio,-36.127233,144.748909,Fitness / Gymnasium Workouts
CARDIN10986,Cardinia Shire Council,Anytime Fitness Pakenham,-38.076979,145.483098,Fitness / Gymnasium Workouts
CARDIN10994,Cardinia Shire Council,Cardinia Life,-38.065909,145.459523,Fitness / Gymnasium Workouts
CARDIN11013,Cardinia Shire Council,Hype Youth Gym,,,Fitness / Gymnasium Workouts
CARDIN11004,Cardinia Shire Council,Jetts Pakenham,-38.061301,145.457652,Fitness / Gymnasium Workouts
CARDIN11037,Cardinia Shire Council,Pinnacle Fitness,,,Fitness / Gymnasium Workouts
CARDIN11045,Cardinia Shire Council,Vibe Health & Fitness,,,Fitness / Gymnasium Workouts
CASEYC12254,Casey City Council,4 U Body Fitness,-38.108347,145.284425,Fitness / Gymnasium Workouts
CASEYC12240,Casey City Council,Aspire Health,-38.032332,145.346059,Fitness / Gymnasium Workouts
CASEYC12303,Casey City Council,Beach House Health & Fitness Narre Warren,-38.021954,145.302476,Fitness / Gymnasium Workouts
CASEYC12236,Casey City Council,Berwick Leisure Centre,-38.030319,145.365332,Fitness / Gymnasium Workouts
CASEYC12300,Casey City Council,Casey Aquatic & Recreation Centre,-38.020735,145.300945,Fitness / Gymnasium Workouts
CASEYC12269,Casey City Council,Contours Endeavour Hills,-37.976437,145.276448,Fitness / Gymnasium Workouts
CASEYC12248,Casey City Council,Cranbourne Indoor Pool,-38.115664,145.278354,Fitness / Gymnasium Workouts
CASEYC12304,Casey City Council,CrossFit Narre Warren,-38.019928,145.291028,Fitness / Gymnasium Workouts
CASEYC12277,Casey City Council,Endeavour Hills Leisure Centre,-37.978588,145.259785,Fitness / Gymnasium Workouts
CASEYC12302,Casey City Council,Fernwood Women's Health Clubs,-38.02635,145.313186,Fitness / Gymnasium Workouts
CASEYC12237,Casey City Council,Fit Gym ,-38.056175,145.346867,Fitness / Gymnasium Workouts
CASEYC12256,Casey City Council,Fitness Shack,,,Fitness / Gymnasium Workouts
CASEYC12289,Casey City Council,Freeway Sports,-38.002875,145.249954,Fitness / Gymnasium Workouts
CASEYC12238,Casey City Council,Genesis Berwick,,,Fitness / Gymnasium Workouts
CASEYC12253,Casey City Council,Genesis Cranbourne,,,Fitness / Gymnasium Workouts
CASEYC12241,Casey City Council,Manic Fitness ,,,Fitness / Gymnasium Workouts
CASEYC12290,Casey City Council,Nitro Gym,,,Fitness / Gymnasium Workouts
CASEYC12305,Casey City Council,Rebound Leisure Club,,,Fitness / Gymnasium Workouts
CENTRA12561,Central Goldfields Shire Council,Maryborough Sports and Leisure Centre,-37.05575,143.743896,Fitness / Gymnasium Workouts
COLACO11279,Colac Otway Shire Council,Blue Water Fitness Centre ,-38.35032,143.588796,Fitness / Gymnasium Workouts
COLACO11286,Colac Otway Shire Council,Colac Squash & Fitness Centre,-38.3385,143.5915,Fitness / Gymnasium Workouts
COLACO11289,Colac Otway Shire Council,Curves Colac,-38.338,143.5775,Fitness / Gymnasium Workouts
CORANG12782,Corangamite Shire Council,Terang and District Sport and Recreation Centre,-38.242976,142.921208,Fitness / Gymnasium Workouts
CORANG12788,Corangamite Shire Council,Timboon Indoor Sports Centre,-38.483908,142.972299,Fitness / Gymnasium Workouts
GREATE11615,Dandenong City Council,Alphonsa Fitness Centre & Jym,-37.949303,145.152029,Fitness / Gymnasium Workouts
GREATE11625,Dandenong City Council,Dandenong Oasis,-37.971368,145.217754,Fitness / Gymnasium Workouts
GREATE11628,Dandenong City Council,Dandenong Squash & Leisure,-37.986158,145.206508,Fitness / Gymnasium Workouts
GREATE11629,Dandenong City Council,Doherty's 24 Hour Gym Dandenong,-37.989265,145.203498,Fitness / Gymnasium Workouts
GREATE11634,Dandenong City Council,Genesis Dandenong,,,Fitness / Gymnasium Workouts
GREATE11648,Dandenong City Council,Noble Park Aquatic Centre,-37.964727,145.174049,Fitness / Gymnasium Workouts
GREATE11655,Dandenong City Council,Re-Creation Health Clubs,,,Fitness / Gymnasium Workouts
GREATE11658,Dandenong City Council,Sandown Indoor Tennis & Sports Centre,-37.941992,145.168696,Fitness / Gymnasium Workouts
DAREBI11798,Darebin City Council,Athletique Health Club Preston,-37.754375,145.020615,Fitness / Gymnasium Workouts
DAREBI11808,Darebin City Council,Darebin Community Sports Stadium,-37.721381,145.030317,Fitness / Gymnasium Workouts
DAREBI11814,Darebin City Council,Fernwood Women's Health Club Preston,-37.750068,145.029881,Fitness / Gymnasium Workouts
DAREBI11817,Darebin City Council,Genesis Fitness Club Preston,-37.74697,145.0205,Fitness / Gymnasium Workouts
DAREBI11835,Darebin City Council,Northcote Aquatic & Recreation Centre,-37.769021,145.012581,Fitness / Gymnasium Workouts
DAREBI11842,Darebin City Council,Reservoir Leisure Centre,-37.716632,145.018316,Fitness / Gymnasium Workouts
DAREBI11847,Darebin City Council,The Fitness Club,-37.695615,145.012,Fitness / Gymnasium Workouts
EASTGI10986,East Gippsland Shire Council,Bairnsdale Aquatic & Recreation Centre,-37.826549,147.604779,Fitness / Gymnasium Workouts
EASTGI11001,East Gippsland Shire Council,Curves Bairnsdale,-37.826005,147.632559,Fitness / Gymnasium Workouts
EASTGI11010,East Gippsland Shire Council,Lakes Aquadome,-37.86699,148.005838,Fitness / Gymnasium Workouts
EASTGI11047,East Gippsland Shire Council,Totally Pumped Group fitness Studio,-37.826798,147.631458,Fitness / Gymnasium Workouts
EASTGI11048,East Gippsland Shire Council,Totally pumped health and Fitness,-37.834674,147.59968,Fitness / Gymnasium Workouts
FRANKS11024,Frankston City Council,Beach House Health & Fitness Frankston,-38.141714,145.120857,Fitness / Gymnasium Workouts
FRANKS11063,Frankston City Council,Beachside Fitness Centre Seaford,-38.100956,145.143005,Fitness / Gymnasium Workouts
FRANKS11021,Frankston City Council,Chisolm Fitness Centre,,,Fitness / Gymnasium Workouts
FRANKS11044,Frankston City Council,Contours Langwarrin,-38.146357,145.173758,Fitness / Gymnasium Workouts
FRANKS11019,Frankston City Council,Core Health Club,-38.164002,145.137511,Fitness / Gymnasium Workouts
FRANKS11026,Frankston City Council,Curves Frankston,-38.146794,145.123932,Fitness / Gymnasium Workouts
FRANKS11037,Frankston City Council,Deeki Body Tone,-38.183816,145.141077,Fitness / Gymnasium Workouts
FRANKS11022,Frankston City Council,Energym Health & Fitness,-38.129461,145.129853,Fitness / Gymnasium Workouts
FRANKS11035,Frankston City Council,Frankston South Recreation Centre,-38.161161,145.127307,Fitness / Gymnasium Workouts
FRANKS11027,Frankston City Council,Genesis Health & Fitness,,,Fitness / Gymnasium Workouts
FRANKS11018,Frankston City Council,Goodlife Karingal,-38.151257,145.16653,Fitness / Gymnasium Workouts
FRANKS11017,Frankston City Council,Input Fitness,,,Fitness / Gymnasium Workouts
FRANKS11045,Frankston City Council,Jetts Fitness,,,Fitness / Gymnasium Workouts
FRANKS11020,Frankston City Council,Lifestyle Fitness Centre,,,Fitness / Gymnasium Workouts
FRANKS11023,Frankston City Council,Lifestyle Leisure Centre,,,Fitness / Gymnasium Workouts
FRANKS10993,Frankston City Council,Lime Health & Fitness,,,Fitness / Gymnasium Workouts
FRANKS11062,Frankston City Council,Living Now Health & Fitness,,,Fitness / Gymnasium Workouts
FRANKS11046,Frankston City Council,Monash University,-38.15244,145.136785,Fitness / Gymnasium Workouts
FRANKS11043,Frankston City Council,My Time Health & Fitness,,,Fitness / Gymnasium Workouts
FRANKS11064,Frankston City Council,Not a Gym,,,Fitness / Gymnasium Workouts
FRANKS11025,Frankston City Council,Snap Fitness Frankston,-38.140634,145.124849,Fitness / Gymnasium Workouts
FRANKS10992,Frankston City Council,XFC Gym,,,Fitness / Gymnasium Workouts
GREATE11042,Geelong City Council,Anytime Fitness Bell,-38.089272,144.336603,Fitness / Gymnasium Workouts
GREATE11045,Geelong City Council,Anytime Fitness Bell Post Hill,-38.089171,144.33644,Fitness / Gymnasium Workouts
GREATE10988,Geelong City Council,Anytime Fitness Grovedale,-38.198895,144.347232,Fitness / Gymnasium Workouts
GREATE10992,Geelong City Council,Barwon Bliss Mind Body Fit,-38.267798,144.494023,Fitness / Gymnasium Workouts
GREATE10993,Geelong City Council,Barwon Heads Boxing and Fitness,-38.279033,144.492677,Fitness / Gymnasium Workouts
GREATE11002,Geelong City Council,Bellarine Aquatic and Fitness Centre,-38.258951,144.540321,Fitness / Gymnasium Workouts
GREATE11009,Geelong City Council,C-Change Training Studio,-38.275281,144.488127,Fitness / Gymnasium Workouts
GREATE11016,Geelong City Council,Club Exec,-38.145845,144.360105,Fitness / Gymnasium Workouts
GREATE11044,Geelong City Council,Club Exec Geelong,-38.14589,144.360358,Fitness / Gymnasium Workouts
GREATE11019,Geelong City Council,Contours East Geelong,-38.169724,144.392123,Fitness / Gymnasium Workouts
GREATE11020,Geelong City Council,Contours Geelong West,-38.137396,144.336665,Fitness / Gymnasium Workouts
GREATE11018,Geelong City Council,Contours Ocean Grove,-38.267656,144.524869,Fitness / Gymnasium Workouts
GREATE11021,Geelong City Council,Corio Bay Sports Medicine Centre,-38.150941,144.352416,Fitness / Gymnasium Workouts
GREATE11023,Geelong City Council,Crossfit Geelong,-38.159863,144.339529,Fitness / Gymnasium Workouts
GREATE11027,Geelong City Council,Curves Drysdale,-38.171824,144.570523,Fitness / Gymnasium Workouts
GREATE11026,Geelong City Council,Curves Lara,-38.026417,144.429108,Fitness / Gymnasium Workouts
GREATE11028,Geelong City Council,Deakin YMCA Geelong,-38.195209,144.30429,Fitness / Gymnasium Workouts
GREATE11041,Geelong City Council,Fernwood - Waurn Ponds,-38.202614,144.312227,Fitness / Gymnasium Workouts
GREATE11046,Geelong City Council,Figures,-38.14792,144.355289,Fitness / Gymnasium Workouts
GREATE11047,Geelong City Council,Fitness Physique,,,Fitness / Gymnasium Workouts
GREATE11048,Geelong City Council,Fitness Training Studio,,,Fitness / Gymnasium Workouts
GREATE11053,Geelong City Council,Fresh Look Fitness,,,Fitness / Gymnasium Workouts
GREATE11055,Geelong City Council,Full Circle Health and Exercise,,,Fitness / Gymnasium Workouts
GREATE11063,Geelong City Council,Geelong's Gym,,,Fitness / Gymnasium Workouts
GREATE11064,Geelong City Council,Genesis,,,Fitness / Gymnasium Workouts
GREATE11040,Geelong City Council,Goodlife Geelong,-38.187381,144.328835,Fitness / Gymnasium Workouts
GREATE11076,Geelong City Council,Jak Gym,,,Fitness / Gymnasium Workouts
GREATE11079,Geelong City Council,Jets Fitness Geelong West,,,Fitness / Gymnasium Workouts
GREATE11085,Geelong City Council,Lady Fitness,,,Fitness / Gymnasium Workouts
GREATE11089,Geelong City Council,Leisurelink aquatic and recreation centre,-38.196714,144.317583,Fitness / Gymnasium Workouts
GREATE11025,Geelong City Council,Main Event Fitness,-38.144065,144.352468,Fitness / Gymnasium Workouts
GREATE11124,Geelong City Council,Reflex Fitness,,,Fitness / Gymnasium Workouts
GREATE11126,Geelong City Council,Rockets Health and Fitness,,,Fitness / Gymnasium Workouts
GREATE11043,Geelong City Council,Snap Fitness Waurn Ponds,-38.202495,144.311533,Fitness / Gymnasium Workouts
GREATE11132,Geelong City Council,Sphere Health and Fitness,,,Fitness / Gymnasium Workouts
GREATE11133,Geelong City Council,Sphere Health and Fitness,,,Fitness / Gymnasium Workouts
GREATE11134,Geelong City Council,Splash Down,-38.179685,144.403662,Fitness / Gymnasium Workouts
GREATE11139,Geelong City Council,Studio Fitness Gym,,,Fitness / Gymnasium Workouts
GREATE11144,Geelong City Council,Tone it up,,,Fitness / Gymnasium Workouts
GREATE11145,Geelong City Council,University fitness Club,,,Fitness / Gymnasium Workouts
GREATE11146,Geelong City Council,Victorian Fitness Academy,,,Fitness / Gymnasium Workouts
GREATE11148,Geelong City Council,Vital Fitness,,,Fitness / Gymnasium Workouts
GREATE11150,Geelong City Council,Water World,-38.085722,144.356288,Fitness / Gymnasium Workouts
GLENEI11250,Glen Eira City Council,6 Degrees South Health & Fitness,-37.883737,144.997702,Fitness / Gymnasium Workouts
GLENEI11238,Glen Eira City Council,Australian Fitness Academy,-37.885953,145.018846,Fitness / Gymnasium Workouts
GLENEI11213,Glen Eira City Council,Bentleigh Fitness Centre,-37.90937,145.063423,Fitness / Gymnasium Workouts
GLENEI11243,Glen Eira City Council,Caulfield Recreation Centre,-37.893716,145.021619,Fitness / Gymnasium Workouts
GLENEI11231,Glen Eira City Council,CrossFit Carnegie,-37.88929,145.056231,Fitness / Gymnasium Workouts
